"","Name","Adjusted","Year","Catch","Biomass","bbmsy","ffmsy","PV","Implementation_year","Reserve_size"
"1056","Cephalopholis","IUU_40",2025,48.5435045609654,92.2070235753703,0.0868821528109384,2.17960736556991,-54002.2793709655,0,0
"1057","Cephalopholis","IUU_40",2026,44.1620305514684,88.0247566443121,0.0829414079467111,2.11324833278881,-48950.4274885619,0,0
"1058","Cephalopholis","IUU_40",2027,40.8516769777053,85.418084069799,0.0804852683147685,2.04771994596394,-43943.3571818126,0,0
"1059","Cephalopholis","IUU_40",2028,38.398797023896,84.179292668574,0.0793180159770533,1.98350498960611,-39147.7911728667,0,0
"1060","Cephalopholis","IUU_40",2029,36.6489074269028,84.1737402752272,0.0793127842293132,1.92097301583102,-34656.1666375359,0,0
"1061","Cephalopholis","IUU_40",2030,35.4911455442054,85.3236326068598,0.0803962713369017,1.86041098919753,-30513.0837322516,0,0
"1062","Cephalopholis","IUU_40",2031,34.8473506201962,87.5969187448858,0.0825382772922888,1.80204624775845,-26732.7465971349,0,0
"1063","Cephalopholis","IUU_40",2032,34.6643827529109,90.999656646046,0.0857445102107879,1.74606395041038,-23310.4709208653,0,0
"1064","Cephalopholis","IUU_40",2033,34.9087147186466,95.5706697976305,0.0900515515590226,1.69262055228203,-20230.2714347743,0,0
"1065","Cephalopholis","IUU_40",2034,35.5626214331296,101.377595862751,0.0955231329872986,1.64185440103189,-17469.8509494689,0,0
"1066","Cephalopholis","IUU_40",2035,36.6214874514868,108.51357654605,0.102247017352523,1.59389422331561,-15003.861925195,0,0
"1067","Cephalopholis","IUU_40",2036,38.0918818722856,117.093892867441,0.110331828301788,1.54886603236057,-12806.0174465271,0,0
"1068","Cephalopholis","IUU_40",2037,39.9901311829987,127.251839184137,0.119903162565833,1.50689880542296,-10850.4357128408,0,0
"1069","Cephalopholis","IUU_40",2038,42.3411666413614,139.133078272371,0.131098271029598,1.46812913268153,-9112.47510336168,0,0
"1070","Cephalopholis","IUU_40",2039,45.1774422137568,152.887659806846,0.144058538137145,1.43270491141557,-7569.2325168919,0,0
"1071","Cephalopholis","IUU_40",2040,48.5377179625685,168.658859856023,0.158918965895823,1.40078804022925,-6199.82113386452,0,0
"1072","Cephalopholis","IUU_40",2041,52.4654875173493,186.568072874268,0.175793938341961,1.37255595090406,-4985.5053155731,0,0
"1073","Cephalopholis","IUU_40",2042,57.0068036482139,206.695244736684,0.194758784549941,1.34820169818019,-3909.74369024277,0,0
"1074","Cephalopholis","IUU_40",2043,62.2072334709383,229.054874340635,0.215827166119145,1.32793221455329,-2958.17238735864,0,0
"1075","Cephalopholis","IUU_40",2044,68.1076713237784,253.568520881102,0.238925172128864,1.31196424059606,-2118.54612721878,0,0
"1076","Cephalopholis","IUU_40",2045,74.7387783747232,280.036064539476,0.263864239495868,1.30051738485784,-1380.64375594285,0,0
"1077","Cephalopholis","IUU_40",2046,82.113937778759,308.109579635682,0.29031653492795,1.29380378703632,-736.13600452099,0,0
"1078","Cephalopholis","IUU_40",2047,90.2208505095186,337.275280841182,0.317797943726524,1.29201400078177,-178.406725275569,0,0
"1079","Cephalopholis","IUU_40",2048,99.0122769265851,366.850034558427,0.345664782630691,1.29529902827888,297.684606299265,0,0
"1080","Cephalopholis","IUU_40",2049,108.396943416445,395.998650854572,0.373130093157703,1.30374896378861,696.110328031148,0,0
"1081","Cephalopholis","IUU_40",2050,118.232203611919,423.775918302753,0.399303248970833,1.31736943281377,1020.05610791899,0,0
"1082","Cephalopholis","IUU_40",2051,128.320498755771,449.192925955024,0.423252447819404,1.33605787063852,1272.36675352966,0,0
"1083","Cephalopholis","IUU_40",2052,138.411753144258,471.301327359395,0.444084109386378,1.35958249963632,1456.02693964128,0,0
"1084","Cephalopholis","IUU_40",2053,148.213322566416,489.283510264436,0.461027837775496,1.38756739015023,1574.62649406087,0,0
"1085","Cephalopholis","IUU_40",2054,157.407884336969,502.533306650515,0.473512470612474,1.41948695823647,1632.74462704606,0,0
"1086","Cephalopholis","IUU_40",2055,165.677896079731,510.712581050388,0.481219399442158,1.45467248525444,1636.1858495294,0,0
"1087","Cephalopholis","IUU_40",2056,172.733443858636,513.773965033528,0.484103991317296,1.49233175299199,1592.01720908883,0,0
"1088","Cephalopholis","IUU_40",2057,178.339086827644,511.947594441953,0.482383091946795,1.53158092900561,1508.3903502057,0,0
"1089","Cephalopholis","IUU_40",2058,182.335183230429,505.697328896063,0.476493773484811,1.57148585263401,1394.17406798504,0,0
"1090","Cephalopholis","IUU_40",2059,184.650251368503,495.657188649554,0.467033442098804,1.61110834807821,1258.46069366743,0,0
"1091","Cephalopholis","IUU_40",2060,185.302826434453,482.560483714384,0.454693059822316,1.64955248707444,1110.03145346569,0,0
"1092","Cephalopholis","IUU_40",2061,184.393393360556,467.172655562725,0.440193864586845,1.68600596158345,956.866587342484,0,0
"1093","Cephalopholis","IUU_40",2062,182.088693490985,450.235466667624,0.424234782765176,1.71977277465071,805.767691066039,0,0
"1094","Cephalopholis","IUU_40",2063,178.601643650815,432.426293631913,0.407454073084635,1.75029500280274,662.130090847687,0,0
"1095","Cephalopholis","IUU_40",2064,174.170205288867,414.332961027753,0.390405613789245,1.77716304953857,529.871426444503,0,0
"1096","Cephalopholis","IUU_40",2065,169.03797998615,396.442292971055,0.373548115350189,1.80011526615245,411.496697742834,0,0
"1097","Cephalopholis","IUU_40",2066,163.438384893385,379.139396346224,0.357244445083665,1.81902884975796,308.264035000332,0,0
"1098","Cephalopholis","IUU_40",2067,157.583273307936,362.714401848669,0.341767978904395,1.83390446362876,220.409975783514,0,0
"1099","Cephalopholis","IUU_40",2068,151.656026957851,347.373671449299,0.327313161569357,1.84484710405012,147.39603238796,0,0
"1100","Cephalopholis","IUU_40",2069,145.808566677597,333.253053857769,0.314007996650231,1.85204547648207,88.1465445986255,0,0
"1101","Cephalopholis","IUU_40",2070,140.161422512351,320.431425606043,0.301926805631838,1.85575168317216,41.2579770809904,0,0
"1102","Cephalopholis","IUU_40",2071,134.80592699673,308.94336548852,0.29110217041502,1.85626249357137,5.16946190916108,0,0
"1103","Cephalopholis","IUU_40",2072,129.807673883666,298.790310253474,0.281535444777161,1.8539029639524,-21.7079272604825,0,0
"1104","Cephalopholis","IUU_40",2073,125.210546409097,289.949911036405,0.27320557048012,1.84901275057301,-40.9004464566437,0,0
"1105","Cephalopholis","IUU_40",2074,121.040806787715,282.383561543579,0.266076170708103,1.84193514459779,-53.8138340197055,0,0
"1106","Cephalopholis","IUU_40",2075,117.310914489945,276.042221891802,0.260101037586043,1.83300864553892,-61.7015440753186,0,0
"1107","Cephalopholis","IUU_40",2076,114.022885569773,270.870741324209,0.255228205262536,1.82256076795994,-65.6523473924734,0,0
"1108","Cephalopholis","IUU_40",2077,111.171112928818,266.81091200091,0.251402827346884,1.81090372273142,-66.5913746272093,0,0
"1109","Cephalopholis","IUU_40",2078,108.744640175541,263.803483734604,0.248569075295582,1.79833160832117,-65.2897698841339,0,0
"1110","Cephalopholis","IUU_40",2079,106.728925914086,261.789350128845,0.246671256052191,1.78511877152958,-62.3792571609773,0,0
"1111","Cephalopholis","IUU_40",2080,105.107158215993,260.710089919228,0.245654322126566,1.77151903697482,-58.3689491785712,0,0
"1112","Cephalopholis","IUU_40",2081,103.861187486871,260.508019701505,0.245463921277976,1.75776555084195,-53.6625803503858,0,0
"1113","Cephalopholis","IUU_40",2082,102.972145464817,261.125889283815,0.246046109460458,1.74407103077687,-48.5750089602341,0,0
"1114","Cephalopholis","IUU_40",2083,102.420812777308,262.506330375983,0.247346831349808,1.73062825685005,-43.3473230594343,0,0
"1115","Cephalopholis","IUU_40",2084,102.187790150801,264.591153711518,0.249311258056128,1.7176106766388,-38.1602283428099,0,0
"1116","Cephalopholis","IUU_40",2085,102.253520792861,267.320578634341,0.25188306120122,1.70517303030335,-33.145625622221,0,0
"1117","Cephalopholis","IUU_40",2086,102.598204662949,270.632471771126,0.255003695556892,1.69345192939757,-28.396429533725,0,0
"1118","Cephalopholis","IUU_40",2087,103.201639785924,274.461666393246,0.258611757713133,1.68256634674401,-23.9747632178551,0,0
"1119","Cephalopholis","IUU_40",2088,104.043021542589,278.739429972997,0.262642484382465,1.6726179947979,-19.9187051439345,0,0
"1120","Cephalopholis","IUU_40",2089,105.10072784637,283.393142685541,0.267027449468113,1.66369158724607,-16.2477784335725,0,0
"1121","Cephalopholis","IUU_40",2090,106.352115970609,288.346242673443,0.271694512489456,1.65585499368465,-12.9673703477906,0,0
"1122","Cephalopholis","IUU_40",2091,107.773355105176,293.518483459854,0.276568061129843,1.64915931042136,-10.07225721065,0,0
"1123","Cephalopholis","IUU_40",2092,109.339317012237,298.826534063724,0.281569576695702,1.64363888182865,-7.54939271553937,0,0
"1124","Cephalopholis","IUU_40",2093,111.023544924464,304.184932844347,0.286618532877435,1.63931131606415,-5.38009832024889,0,0
"1125","Cephalopholis","IUU_40",2094,112.798317633013,309.507382378691,0.291633615848781,1.63617754599564,-3.54177508875653,0,0
"1126","Cephalopholis","IUU_40",2095,114.634821202491,314.708346129694,0.296534228728985,1.63422199029716,-2.00923787298781,0,0
"1127","Cephalopholis","IUU_40",2096,116.503434756852,319.704880514863,0.301242217851121,1.63341287035081,-0.755755624510461,0,0
"1128","Cephalopholis","IUU_40",2097,118.374129372684,324.418611088954,0.305683734822039,1.63370273529735,0.246133934762377,0,0
"1129","Cephalopholis","IUU_40",2098,120.21697064186,328.777742037328,0.309791129969328,1.63502924002956,1.02398103641589,0,0
"1130","Cephalopholis","IUU_40",2099,122.00270655127,332.718976936843,0.313504762180041,1.63731620914282,1.60491015220679,0,0
"1131","Cephalopholis","IUU_40",2100,123.703413831255,336.189227917994,0.316774609360286,1.64047500428824,2.01520485951102,0,0
"1132","Cephalopholis","IUU_40",2101,125.293168831128,339.14700087432,0.319561573650067,1.64440619391142,2.27996955327988,0,0
"1133","Cephalopholis","IUU_40",2102,126.748704253584,341.563365639507,0.321838395573554,1.64900150432183,2.42285387743391,0,0
"1134","Cephalopholis","IUU_40",2103,128.050011494184,343.422450016774,0.323590119538726,1.65414601105794,2.46583166115078,0,0
"1135","Cephalopholis","IUU_40",2104,129.180850318608,344.721431909591,0.32481408642253,1.65972051136299,2.42903035878674,0,0
"1136","Cephalopholis","IUU_40",2105,130.129133151869,345.47004057587,0.325519463627186,1.66560400396387,2.33060957137585,0,0
"1137","Cephalopholis","IUU_40",2106,130.887159857696,345.689612157303,0.325726355151836,1.67167619264908,2.18668832968232,0,0
"1138","Cephalopholis","IUU_40",2107,131.451689644697,345.411772635229,0.3254645606065,1.67781992628208,2.01132069392098,0,0
"1139","Cephalopholis","IUU_40",2108,131.823848462743,344.676840799044,0.324772070407586,1.68392349016773,1.8165181990496,0,0
"1140","Cephalopholis","IUU_40",2109,132.008881670375,343.532053554839,0.323693393573323,1.68988267177622,1.61231611355616,0,0
"1141","Cephalopholis","IUU_40",2110,132.015771687193,342.02971613516,0.32227781475721,1.69560253680981,1.40687874869003,0,0
"1142","Cephalopholis","IUU_40",2111,131.856747887779,340.225371779514,0.320577669627782,1.70099886812651,1.20663747479925,0,0
"1143","Cephalopholis","IUU_40",2112,131.54672061253,338.176071268847,0.31864671433588,1.70599923851873,1.01645391504747,0,0
"1144","Cephalopholis","IUU_40",2113,131.102672738391,335.938804685198,0.316538647838749,1.71054370715557,0.83980014122642,0,0
"1145","Cephalopholis","IUU_40",2114,130.543041010185,333.569138266,0.314305827474741,1.71458514715349,0.6789476398739,0,0
"1146","Cephalopholis","IUU_40",2115,129.887115802771,331.120080246894,0.311998200302664,1.71808922705434,0.53515731112823,0,0
"1147","Cephalopholis","IUU_40",2116,129.154482852566,328.641182661165,0.309662456771479,1.72103408115206,0.408863705165348,0,0
"1148","Cephalopholis","IUU_40",2117,128.364524498458,326.177872157883,0.307341400183073,1.72340971221083,0.299847951888595,0,0
"1149","Cephalopholis","IUU_40",2118,127.535991789354,323.770992460281,0.305073515573246,1.72521717512179,0.207395248045146,0,0
"1150","Cephalopholis","IUU_40",2119,126.686653008568,321.456534120811,0.302892715073162,1.72646759172254,0.130434192137671,0,0
"1151","Cephalopholis","IUU_40",2120,125.833019134983,319.265523432252,0.300828233235743,1.72718104584052,0.0676565870136842,0,0
"1152","Cephalopholis","IUU_40",2121,124.990142742199,317.22404122114,0.298904644743792,1.72738540423285,0.0176174816981052,0,0
"1153","Cephalopholis","IUU_40",2122,124.1714839148,315.353343187357,0.297141977800081,1.72711510413542,-0.0211838488309577,0,0
"1154","Cephalopholis","IUU_40",2123,123.388834900608,313.670055862838,0.295555898769626,1.72640994223407,-0.0502406004606124,0,0
"1155","Cephalopholis","IUU_40",2124,122.652294301041,312.186425595143,0.294157946784684,1.7253138935843,-0.0709909728060103,0,0
"1156","Cephalopholis","IUU_40",2125,121.970281461173,310.910601754691,0.29295580059703,1.72387398278723,-0.0847844484230225,0,0
"1157","Cephalopholis","IUU_40",2126,121.349582171206,309.846939251452,0.291953563624593,1.72213922391861,-0.0928596499442975,0,0
"1158","Cephalopholis","IUU_40",2127,120.795417649884,308.996309158237,0.291152056636529,1.72015964053364,-0.0963316592135955,0,0
"1159","Cephalopholis","IUU_40",2128,120.311529885018,308.35640958979,0.290549110679337,1.7179853726657,-0.0961868280341835,0,0
"1160","Cephalopholis","IUU_40",2129,119.900277621122,307.922071868415,0.290139855561702,1.71566587414976,-0.0932833145890194,0,0
"1161","Cephalopholis","IUU_40",2130,119.562738503226,307.685559362571,0.289917001435437,1.71324920081733,-0.088355814523247,0,0
"1162","Cephalopholis","IUU",2015,237.72016949114,313.913472465853,0.410979465987263,2.52934501660684,128494.714722416,0,0
"1163","Cephalopholis","IUU",2016,182.803248323589,244.161107442191,0.319658792479402,2.56944578221264,55219.4859284094,0,0
"1164","Cephalopholis","IUU",2017,142.583214788631,194.561942903575,0.254722942497008,2.57666181098686,9033.27571608197,0,0
"1165","Cephalopholis","IUU",2018,112.883795767729,158.636678230574,0.207689134184219,2.55999557313232,-18966.7054729873,0,0
"1166","Cephalopholis","IUU",2019,90.8263918950526,132.249679301867,0.173142943338886,2.52623622915512,-34926.5459343129,0,0
"1167","Cephalopholis","IUU",2020,74.3464812187165,112.659447139369,0.147495165021293,2.48045467308922,-43058.5602384972,0,0
"1168","Cephalopholis","IUU",2021,61.9536789346244,98.0058031225166,0.128310429987442,2.4264144830047,-46205.4428585079,0,0
"1169","Cephalopholis","IUU",2022,52.5734519893726,87.0061880112114,0.11390959555049,2.36690161739623,-46258.8089433184,0,0
"1170","Cephalopholis","IUU",2023,45.4321375502438,78.7658457305724,0.10312123580458,2.30397909178573,-44462.8242174194,0,0
"1171","Cephalopholis","IUU",2024,39.9724842501048,72.6553151067617,0.0951212522647029,2.23917844088246,-41627.2366451186,0,0
"1172","Cephalopholis","IUU",2025,35.7923126923175,68.2297307598993,0.0893272215808083,2.17364128732191,-38273.0527083633,0,0
"1173","Cephalopholis","IUU",2026,32.6005350866311,65.1749082907861,0.0853278095862224,2.1082231374238,-34730.5052187708,0,0
"1174","Cephalopholis","IUU",2027,30.1859114366703,63.2709470860283,0.0828351196323786,2.0435692975964,-31204.302629056,0,0
"1175","Cephalopholis","IUU",2028,28.3949703988835,62.3674677635987,0.0816522731411276,1.98017051444848,-27816.8786113743,0,0
"1176","Cephalopholis","IUU",2029,27.1164400982007,62.3666726100828,0.0816512321161447,1.91840398150237,-24637.0107078415,0,0
"1177","Cephalopholis","IUU",2030,26.2702706920683,63.2117158665998,0.0827575733749998,1.85856381783601,-21698.7579561503,0,0
"1178","Cephalopholis","IUU",2031,25.7998872436238,64.8786944328296,0.0849400026781444,1.80088397300399,-19014.0004984619,0,0
"1179","Cephalopholis","IUU",2032,25.6667158204045,67.3710923549243,0.0882030813826167,1.74555567265953,-16580.7458140455,0,0
"1180","Cephalopholis","IUU",2033,25.8463116021359,70.7158391591789,0.0925820659629126,1.69274091369605,-14388.6268321288,0,0
"1181","Cephalopholis","IUU",2034,26.3256158866821,74.9603371515431,0.0981390161141223,1.64258308181335,-12422.5318113995,0,0
"1182","Cephalopholis","IUU",2035,27.1010035703237,80.1699166943837,0.104959463168263,1.5952154479549,-10664.9879236739,0,0
"1183","Cephalopholis","IUU",2036,28.176871861838,86.4252178750076,0.113148982141782,1.55076806547899,-9097.7119478426,0,0
"1184","Cephalopholis","IUU",2037,29.5645772556993,93.8189919023503,0.122829004083874,1.50937340955088,-7702.60422827063,0,0
"1185","Cephalopholis","IUU",2038,31.281559738029,102.451785078327,0.134131165477497,1.47117095381096,-6462.37123466717,0,0
"1186","Cephalopholis","IUU",2039,33.3505067222836,112.425935652287,0.147189448845722,1.43631075216924,-5360.90154322156,0,0
"1187","Cephalopholis","IUU",2040,35.7984086947296,123.837311824413,0.162129366041885,1.40495597535956,-4383.47934869094,0,0
"1188","Cephalopholis","IUU",2041,38.6553480972186,136.764293084565,0.179053532479828,1.37728423664441,-3516.89185804961,0,0
"1189","Cephalopholis","IUU",2042,41.9528478059512,151.253705809377,0.198023253840735,1.35348742761678,-2749.46759936047,0,0
"1190","Cephalopholis","IUU",2043,45.721593650064,167.303833231558,0.219036282511281,1.33376967849738,-2071.06882856715,0,0
"1191","Cephalopholis","IUU",2044,49.9883492173635,184.845283316532,0.242001769567111,1.31834297114811,-1473.05089186491,0,0
"1192","Cephalopholis","IUU",2045,54.7719189470193,203.721422833518,0.266714648812635,1.30741989122951,-948.193418531757,0,0
"1193","Cephalopholis","IUU",2046,60.078110710249,223.671183020849,0.292833125741831,1.30120304405395,-490.602019660975,0,0
"1194","Cephalopholis","IUU",2047,65.8938261016552,244.318077187079,0.31986429924349,1.29987082139665,-95.5747719720577,0,0
"1195","Cephalopholis","IUU",2048,72.1806800241583,265.169846996257,0.347163698513452,1.30355953896438,240.574268514151,0,0
"1196","Cephalopholis","IUU",2049,78.8689075711246,285.632778509542,0.373954025796327,1.31234249454867,520.740998189312,0,0
"1197","Cephalopholis","IUU",2050,85.8526934542044,305.042992295613,0.399366121791555,1.32620721036231,747.307553208984,0,0
"1198","Cephalopholis","IUU",2051,92.9883339272476,322.713865122697,0.422501050729,1.34503293424598,922.459693696029,0,0
"1199","Cephalopholis","IUU",2052,100.096644932064,337.994740019184,0.442506964318642,1.3685712124903,1048.5224208766,0,0
"1200","Cephalopholis","IUU",2053,106.970609470825,350.332401166938,0.458659585454033,1.39643277376828,1128.27715146153,0,0
"1201","Cephalopholis","IUU",2054,113.388368179842,359.324855348736,0.47043261955964,1.42808383733978,1165.2147327763,0,0
"1202","Cephalopholis","IUU",2055,119.130448824297,364.757781937701,0.477545475375421,1.46285413296101,1163.67942837685,0,0
"1203","Cephalopholis","IUU",2056,123.998947091932,366.617578112126,0.479980343916125,1.49995743759551,1128.87246679291,0,0
"1204","Cephalopholis","IUU",2057,127.835634320158,365.080092218769,0.47796744804883,1.53852355980665,1066.70805995718,0,0
"1205","Cephalopholis","IUU",2058,130.535982606286,360.479150627842,0.471943837455681,1.57763886147833,983.543567364141,0,0
"1206","Cephalopholis","IUU",2059,132.056895151729,353.262313920454,0.46249546407807,1.61639104433002,885.830039911906,0,0
"1207","Cephalopholis","IUU",2060,132.417248770183,343.942275370738,0.450293552398221,1.65391336045574,779.742463879594,0,0
"1208","Cephalopholis","IUU",2061,131.69177247296,333.051215309188,0.436034839597617,1.6894237196417,670.847689003925,0,0
"1209","Cephalopholis","IUU",2062,129.999902733475,321.103106914849,0.420392225826087,1.72225521745797,563.854270376701,0,0
"1210","Cephalopholis","IUU",2063,127.491840186667,308.566372593561,0.403978975588324,1.75187609446802,462.46769954345,0,0
"1211","Cephalopholis","IUU",2064,124.334056909432,295.847093395158,0.387326735301724,1.7778987061338,369.353048745195,0,0
"1212","Cephalopholis","IUU",2065,120.696098289911,283.281489461431,0.370875688604285,1.80007843323435,286.189911581466,0,0
"1213","Cephalopholis","IUU",2066,116.739890999448,271.135633471538,0.354974181193744,1.81830440444823,213.794297441196,0,0
"1214","Cephalopholis","IUU",2067,112.612103962589,259.61018124941,0.339884914198276,1.83258437527616,152.279019607932,0,0
"1215","Cephalopholis","IUU",2068,108.439552029924,248.848101435285,0.325795063959681,1.84302615678602,101.226604250666,0,0
"1216","Cephalopholis","IUU",2069,104.327250950969,238.943774507459,0.312828194587088,1.84981772501369,59.854588517068,0,0
"1217","Cephalopholis","IUU",2070,100.358534591324,229.952273431324,0.301056408299401,1.85320769954613,27.1600854472808,0,0
"1218","Cephalopholis","IUU",2071,96.5965989823991,221.898048588996,0.290511715844377,1.85348737725961,2.03704147544859,0,0
"1219","Cephalopholis","IUU",2072,93.0868939022375,214.782576105122,0.281196049782966,1.85097503227185,-16.6352220110741,0,0
"1220","Cephalopholis","IUU",2073,89.8598930588086,208.590778973504,0.273089671109045,1.84600279764902,-29.9301059531668,0,0
"1221","Cephalopholis","IUU",2074,86.933900641249,203.296200193059,0.266157941984066,1.83890614873211,-38.8344605059883,0,0
"1222","Cephalopholis","IUU",2075,84.3176703403231,198.86501074649,0.260356573033145,1.83001581036479,-44.2272118026171,0,0
"1223","Cephalopholis","IUU",2076,82.0127102357773,195.258989403526,0.255635524540933,1.81965179634673,-46.8712544668081,0,0
"1224","Cephalopholis","IUU",2077,80.0152193505358,192.437631540034,0.251941767344121,1.80811923956629,-47.4145356639529,0,0
"1225","Cephalopholis","IUU",2078,78.3176507340794,190.359543180476,0.249221107929357,1.79570566598277,-46.3970147217012,0,0
"1226","Cephalopholis","IUU",2079,76.9099258327109,188.983263850299,0.247419265721941,1.7826793882394,-44.2609635157289,0,0
"1227","Cephalopholis","IUU",2080,75.7803405277847,188.267644200219,0.246482367476289,1.7692887323514,-41.3627775672064,0,0
"1228","Cephalopholis","IUU",2081,74.9162091105118,188.171885991047,0.246356999624567,1.75576185460764,-37.9850519356589,0,0
"1229","Cephalopholis","IUU",2082,74.3042923099086,188.655335372647,0.246989937634908,1.74230694977537,-34.3481305432038,0,0
"1230","Cephalopholis","IUU",2083,73.931052048901,189.677106650929,0.248327653442423,1.72911269262298,-30.6206731259634,0,0
"1231","Cephalopholis","IUU",2084,73.7827707660697,191.19560324352,0.250315688278342,1.71634879115294,-26.9290198973556,0,0
"1232","Cephalopholis","IUU",2085,73.8455681101803,193.167995032405,0.252897968413522,1.70416656138683,-23.3652915988732,0,0
"1233","Cephalopholis","IUU",2086,74.1053432782803,195.549706204728,0.256016134633176,1.69269946035782,-19.9942617224025,0,0
"1234","Cephalopholis","IUU",2087,74.5476675454356,198.293964058402,0.259608951527509,1.68206353676199,-16.8590949880892,0,0
"1235","Cephalopholis","IUU",2088,75.1576486921539,201.351456116742,0.263611858581884,1.67235777821239,-13.9860748036526,0,0
"1236","Cephalopholis","IUU",2089,75.9197869702262,204.670139168703,0.267956720169895,1.66366435087878,-11.3884522890311,0,0
"1237","Cephalopholis","IUU",2090,76.8178407406292,208.195238495966,0.27257182454146,1.65604874197327,-9.06954763786295,0,0
"1238","Cephalopholis","IUU",2091,77.8347186762342,211.86946769819,0.27738217162081,1.64955982833573,-7.02522603531974,0,0
"1239","Cephalopholis","IUU",2092,78.9524141160046,215.633488619413,0.282310075147912,1.64422990532166,-5.2458583441205,0,0
"1240","Cephalopholis","IUU",2093,80.1519954503178,219.426616789017,0.287276086250652,1.64007471911242,-3.71786339631744,0,0
"1241","Cephalopholis","IUU",2094,81.4136640085236,223.187760949944,0.292200223486995,1.63709355207407,-2.42491524218543,0,0
"1242","Cephalopholis","IUU",2095,82.7168875898201,226.856566688241,0.297003470099167,1.63526941438306,-1.34888580511164,0,0
"1243","Cephalopholis","IUU",2096,84.0406134343626,230.374715495738,0.301609474762843,1.63456939528361,-0.470581415588215,0,0
"1244","Cephalopholis","IUU",2097,85.3635591487078,233.687313790255,0.305946370109885,1.63494522359644,0.229679213052513,0,0
"1245","Cephalopholis","IUU",2098,86.6645741458,236.744293621985,0.30994860655074,1.63633407922629,0.771607811367501,0,0
"1246","Cephalopholis","IUU",2099,87.9230579905277,239.501739941028,0.313558689949796,1.6386596855034,1.17458112539745,0,0
"1247","Cephalopholis","IUU",2100,89.1194162622115,241.923059754092,0.316728712300034,1.64183369673325,1.45734575619536,0,0
"1248","Cephalopholis","IUU",2101,90.2355298333512,243.979916756928,0.319421575355568,1.64575737724142,1.63777822822666,0,0
"1249","Cephalopholis","IUU",2102,91.2552104673461,245.652870563311,0.321611827518266,1.65032354880128,1.73269050727854,0,0
"1250","Cephalopholis","IUU",2103,92.1646148598019,246.93168092378,0.323286062124753,1.65541876421357,1.75767524314643,0,0
"1251","Cephalopholis","IUU",2104,92.9525909453205,247.815262006024,0.324442857589709,1.66092564766871,1.7269878669169,0,0
"1252","Cephalopholis","IUU",2105,93.6109344100036,248.311297132385,0.325092273015371,1.66672532896486,1.65346438474948,0,0
"1253","Cephalopholis","IUU",2106,94.1345395125125,248.43554758668,0.325254943272732,1.67269988996429,1.54847440161432,0,0
"1254","Cephalopholis","IUU",2107,94.5214358722024,248.21090788883,0.324960842155196,1.67873473865477,1.42190876461833,0,0
"1255","Cephalopholis","IUU",2108,94.7727110045602,247.666272711162,0.324247798931157,1.68472082905934,1.28220047030381,0,0
"1256","Cephalopholis","IUU",2109,94.8923261975782,246.835286693883,0.3231598615867,1.69055665361908,1.13637639159894,0,0
"1257","Cephalopholis","IUU",2110,94.8868400378323,245.755048014978,0.321745599522992,1.69614994763369,0.990136200107218,0,0
"1258","Cephalopholis","IUU",2111,94.7650589147552,244.464830618234,0.320056430681157,1.70141906156115,0.847953805921561,0,0
"1259","Cephalopholis","IUU",2112,94.5376368182261,243.004879923474,0.318145044870963,1.70629397491369,0.713195871732909,0,0
"1260","Cephalopholis","IUU",2113,94.2166476368285,241.415324265443,0.316063978612917,1.71071694359053,0.588251574578623,0,0
"1261","Cephalopholis","IUU",2114,93.8151521480929,239.735230821291,0.313864379146662,1.71464278936119,0.474667813094354,0,0
"1262","Cephalopholis","IUU",2115,93.3467793387348,238.001821750446,0.311594978191432,1.71803885475158,0.373284458052367,0,0
"1263","Cephalopholis","IUU",2116,92.8253380790326,236.249854702438,0.309301280899112,1.72088465804485,0.284364944276772,0,0
"1264","Cephalopholis","IUU",2117,92.2644710040948,234.511162387939,0.307024963054848,1.72317129113049,0.20771840399519,0,0
"1265","Cephalopholis","IUU",2118,91.677358188751,232.814338840355,0.304803460326779,1.72490060751011,0.142810540820016,0,0
"1266","Cephalopholis","IUU",2119,91.0764742189126,231.184555311985,0.302669727234972,1.72608424917237,0.0888614441237686,0,0
"1267","Cephalopholis","IUU",2120,90.4733988275153,229.643486229686,0.300652140211652,1.72674255976235,0.0449294683848005,0,0
"1268","Cephalopholis","IUU",2121,89.8786785315034,228.209324930098,0.298774518201948,1.72690342808498,0.00998109724220292,0,0
"1269","Cephalopholis","IUU",2122,89.3017347303631,226.896869595569,0.297056235172296,1.72660110112525,-0.0170526526106915,0,0
"1270","Cephalopholis","IUU",2123,88.7508124786598,225.717661509102,0.295512401115551,1.72587500004054,-0.0372322659873134,0,0
"1271","Cephalopholis","IUU",2124,88.2329635412806,224.680160065897,0.294154091178293,1.72476856650841,-0.0515768752424084,0,0
"1272","Cephalopholis","IUU",2125,87.7540572648801,223.789941604689,0.292988605973325,1.72332816082579,-0.0610410279629931,0,0
"1273","Cephalopholis","IUU",2126,87.3188131247345,223.049911804795,0.292019749652549,1.72160202757253,-0.0664995408466789,0,0
"1274","Cephalopholis","IUU",2127,86.9308494083978,222.460523950917,0.291248115661999,1.71963933968986,-0.068738948364726,0,0
"1275","Cephalopholis","IUU",2128,86.5927432650507,222.019997672629,0.290671373118323,1.71748932760357,-0.068454162036891,0,0
"1276","Cephalopholis","IUU",2129,86.3060981897202,221.724534743122,0.290284549335216,1.71520049658779,-0.0662491029398896,0,0
